履历类别;履历编码;姓名内编号;时间1朝代;时间1年;时间1公历年;时间2朝代;时间2年;时间2公历年;任职方式;任职地;任职职位;任职职位简写;履历特点;职位总序号;官职类别-编码1;来源;页码;衙门;官职类别;官职类别（124）-编码1;地区;地区-编码2;官职名称;官职内-编码3;品级;姓名;又名;任职朝代;任职年;任职西历年;任职月;任职季;任职日;任职西历时间;任职前职位;任职类别;离职朝代;离职年;离职西历年;离职月;离职季;离职日;离职西历时间;离职原因;离职原因简写;备注;出处-person ID;出处-人名权威资料;出处其他;生年;卒年;族;字;号;谥号;曾祖;祖父;父;兄1;兄2;兄3;兄4;兄5;兄6;兄7;兄8;兄9;兄10;兄11;子1;子2;子3;子4;子5;子6;子7;子8;子9;子10;子11;子12;子13;子14;子15;子16;孙1;孙2;孙3;孙4;孙5;孙6;孙7;孙8;孙9;孙10;孙11;孙12;孙13;孙14;孙15;孙16;民族;旗分;先赋;科举朝代;科年;科年公历;科举功名;世袭世职;其他出身;籍贯省;籍贯市;籍贯其他
2;128;1;乾隆;;;乾隆;16;1751;;凤凰城;凤凰城城守尉;城守尉;;38;3;;;;副都统;3;盛京;1;盛京副都统;38;从二;达色;;乾隆;十六;1751;五;5;;;;;;十七;;一;;;;调齐齐哈尔副都统;调;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正黄;;;;;;;;;;
1;7989;1;;;;同治;7;1868;;直隶;直隶包头军营前锋;前锋;;279;1;魏秀梅职官表;931;盛京将军;将军;2;盛京;1;盛京将军;110;从一;增祺;;光绪;二十五;1899;三;3;;;;;;;;;;;;;;;;7066;;1849;1919;伊拉里;瑞堂;;简悫;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶白;;;;;;前锋;;;;
2;60;1;康熙;19;1680;雍正;2;1724;世职;;一等子;子;;26;3;;;;副都统;3;盛京;1;奉天副都统;26;从二;阿萨那;阿喇衲、阿沙纳;康熙;六十一;1722;十;10;;;;;;;;;;;;;;;;015143;;;1724;乌弥;;;;;哈岱;阿南达;伍弥泰;;;;;;;;;;;乌逊;景文;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;蒙古;正白;;;;;;;;;;
2;39;0;;;;;;;;;;;;13;3;;;;副都统;3;盛京;1;奉天副都统;13;从二;穆泰;;康熙;十四;1675;十;10;;;参领;;康熙;三十七;;七;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正白;;;;;;;;;;
1;448;1;乾隆;24;1759;乾隆;27;1762;;奉天;奉天府府尹;府尹;;42;4;;0;奉天府;府尹;1;盛京;1;奉天府府尹;42;正三;通福寿;;乾隆;二十四;1759;一;1;;;;;;;;;;;;;;;;4184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正黄;;;;;;;;;;
2;100;0;;;;;;;;;;;;34;3;;;;副都统;3;盛京;1;盛京副都统;34;从二;长生;常升长胜;雍正;八;1730;一;1;;;镶蓝旗汉军副都统;调授;;十一;;一;;;;调宁古塔;调;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正黄;;;;;;;;;;
1;698;1;乾隆;;;乾隆;53;1788;;铁岭;[铁岭县知县];知县;;60;4;魏秀梅职官表;821;奉天府;府尹;1;盛京;1;奉天府府尹;60;正三;砥柱;;嘉庆;十六;1811;十二;12;;;;;;;;;;;;;;;;13634;;;1811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正蓝;;;;;;;;;;
1;7656;1;道光;26;1846;道光;29;1849;;宗人府;宗人府笔帖式;笔帖式;;267;1;魏秀梅职官表;878;盛京将军;将军;2;盛京;1;盛京将军;98;从一;岐元;;光绪;二;1876;;;;;;;;;;;;;;;;;;4808;;1829;1891;爱新觉罗;子惠;;;文翰;苏礼;桂彻;;;;;;;;;;;;璞良;立方;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正红;宗室;;;;;;;;;
2;1346;1;咸丰;;;咸丰;8;1858;;;头等侍卫;头等侍卫;;99;3;魏秀梅职官表;700;;副都统;3;盛京;1;盛京副都统;99;从二;成保;;同治;二;1863;四;4;二;18630519;;调;同治;二;1863;九;秋;四;18631016;缘事革职;革;;;13319;;1811;1856;巴雅尔;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶黄;;;;;;;;;;
1;5093;1;雍正;7;1729;雍正;7;1729;世职;;奉恩辅国公;公;;205;1;;0;奉天将军;将军;2;盛京;1;奉天将军;35;从一;恒禄;恒鲁、亨鲁;乾隆;三十四;1769;一;1;;;;;;;;;;;;;;;;3139;;;;;;;恭悫;;;;德普;;;;;;;;;;;;;;;;;;;;;;;;;;;兴兆;兴郡;兴瑞;;;;;;;;;;;;;;满洲;镶蓝;宗室;;;;;奉恩辅国公;;;;
