朝代;年;月;公历年;季;衙门;官职;官职简写;官员;品级;身份;名;又名;民族;旗分;旗分（或）;爵位;科举;科举（其他）
道光;十五;;1835;;将军衙门;黑龙江将军;将军;将军;从一;;哈丰阿;;满洲;镶黄;;健锐营前锋，军功;;
道光;十八;;1838;;将军衙门;黑龙江将军;将军;将军;从一;;舒伦宝;;;;;;;
道光;;;;;将军衙门;黑龙江将军;将军;将军;从一;;哈丰阿;;满洲;镶黄;;健锐营前锋，军功;;
道光;十九;;1839;;将军衙门;黑龙江将军;将军;将军;从一;;棍楚克策楞;;满洲;镶黄;;;荫生;
道光;二十七;;1847;;将军衙门;黑龙江将军;将军;将军;从一;宗室;英隆;;满洲;镶红;;;;
咸丰;四;;1854;;将军衙门;黑龙江将军;将军;将军;从一;宗室;奕格;;满洲;正黄;;;;
咸丰;五;;1855;;将军衙门;黑龙江将军;将军;将军;从一;宗室;奕山;;满洲;正黄;;;;
咸丰;九;;1859;;将军衙门;黑龙江将军;将军;将军;从一;;特普钦;;汉军;镶红;;;文生员;
同治;一;;1862;;将军衙门;黑龙江将军;将军;将军;从一;;特普钦;;汉军;镶红;;;文生员;
同治;三;;1864;;将军衙门;黑龙江将军;将军;将军;从一;;宝善;;满洲;镶蓝;;;笔帖式;
同治;五;;1866;;将军衙门;黑龙江将军;将军;将军;从一;;富明阿;;汉军;正白;;马甲;;
同治;;;;;将军衙门;黑龙江将军;将军;将军;从一;;特普钦;;汉军;镶红;;;文生员;
同治;六;;1867;;将军衙门;黑龙江将军;将军;将军;从一;;徳英;;蒙古;镶黄;正蓝;;附生;
同治;九;;1870;;将军衙门;黑龙江将军;将军;将军;从一;;徳英;;蒙古;镶黄;正蓝;;附生;蒙古正蓝
同治;十三;;1874;;将军衙门;黑龙江将军;将军;将军;从一;;丰绅;;满洲;镶白;;;笔帖式;
光绪;五;;1879;;将军衙门;黑龙江将军;将军;将军;从一;;希元;;蒙古;正黄;;;;
光绪;六;;1880;;将军衙门;黑龙江将军;将军;将军;从一;;定安;;满洲;正白;;;;
光绪;六;;1880;;将军衙门;黑龙江将军;将军;将军;从一;;定安;;满洲;正白;;;;
光绪;七;;1881;;将军衙门;黑龙江将军;将军;将军;从一;;文绪;;汉军;镶黄;;;;
光绪;十;;1884;;将军衙门;黑龙江将军;将军;将军;从一;;文绪;;汉军;镶黄;;;;
光绪;十二;;1886;;将军衙门;黑龙江将军;将军;将军;从一;;恭镗;;满洲;正黄;;;生员;
光绪;十四;;1888;;将军衙门;黑龙江将军;将军;将军;从一;;恭镗;;满洲;正黄;;;生员;
光绪;十五;;1889;;将军衙门;黑龙江将军;将军;将军;从一;;依克唐阿;;满洲;镶黄;;;;
光绪;二十;;1894;;将军衙门;黑龙江将军;将军;将军;从一;;恩泽;;蒙古;镶蓝;;;监生;
光绪;二十五;;1899;;将军衙门;黑龙江将军;将军;将军;从一;;寿山;;汉军;正白;;;;
光绪;二十六;;1900;;将军衙门;黑龙江将军;将军;将军;从一;;绰哈布;;满洲;正黄;;;荫生;
光绪;二十六;;1900;;将军衙门;黑龙江将军;将军;将军;从一;;萨保;;满洲;镶白;;;;
光绪;三十;;1904;;将军衙门;黑龙江将军;将军;将军;从一;;达桂;;汉军;正黄;;;;
光绪;三十一;;1905;;将军衙门;黑龙江将军;将军;将军;从一;;程德全;;汉;;;;贡生;
顺治;十六;六;1659;2;户部;户部侍郎;侍郎;侍郎;正二;;费齐;;满洲;正白;;;;
顺治;十八;十二;1661;4;户部;户部侍郎;侍郎;侍郎;正二;;武玛瑚;吴马祜;满洲;正白;;;;
康熙;七;九;1668;3;户部;户部侍郎;侍郎;侍郎;正二;;那桑阿;纳桑阿;满洲;镶蓝;;;;
康熙;十二;七;1673;2;户部;户部侍郎;侍郎;侍郎;正二;;色黑;赛赫;满洲;正红;;;;
康熙;二十二;三;1683;1;户部;户部侍郎;侍郎;侍郎;正二;;莽色;;满洲;镶白;;;进士;
康熙;二十七;八;1688;3;户部;户部侍郎;侍郎;侍郎;正二;;赵山;;满洲;正白;;;;
康熙;二十八;;1679;;户部;户部侍郎;侍郎;侍郎;正二;;图尔臣;;满洲;正白;;;;
康熙;二十九;;1690;;户部;户部侍郎;侍郎;侍郎;正二;;阿拉密;阿勒弥;满洲;镶蓝;;;;
康熙;三十四;;1695;;户部;户部侍郎;侍郎;侍郎;正二;;薄海;帕海;满洲;正白;;;;
康熙;四十二;;1703;;户部;户部侍郎;侍郎;侍郎;正二;;希佛纳;希福纳;满洲;镶蓝;;;;
康熙;四十四;二;1705;1;户部;户部侍郎;侍郎;侍郎;正二;;法特哈;;满洲;镶黄;;;;
康熙;四十五;三;1706;1;户部;户部侍郎;侍郎;侍郎;正二;;佟国礼;董国礼;满洲;正红;;;;
康熙;六十;十;1721;3;户部;户部侍郎;侍郎;侍郎;正二;;保德;;满洲;正白;;;;
雍正;一;;1723;;户部;户部侍郎;侍郎;侍郎;正二;;格尔布;;满洲;正黄;;;;
雍正;四;;1726;;户部;户部侍郎;侍郎;侍郎;正二;;富鼐;傅鼐;满洲;镶黄;;;;
雍正;五;;1727;;户部;户部侍郎;侍郎;侍郎;正二;;王朝恩;;汉军;镶黄;;;;
雍正;七;二;1729;1;户部;户部侍郎;侍郎;侍郎;正二;;永福;;满洲;镶白;正蓝;;;
雍正;七;四;1729;1;户部;户部侍郎;侍郎;侍郎;正二;;和善;;满洲;镶白;;;;
雍正;十一;;1733;;户部;户部侍郎;侍郎;侍郎;正二;;兆华;;满洲;正蓝;;;;
雍正;十一;二;1733;1;户部;户部侍郎;侍郎;侍郎;正二;;噶森;葛森;满洲;正蓝;;;;
雍正;十二;二;1734;1;户部;户部侍郎;侍郎;侍郎;正二;;官保;;满洲;正白;;;;
乾隆;二;十;1737;3;户部;户部侍郎;侍郎;侍郎;正二;;双喜;;满洲;镶黄;;;;
乾隆;十;十一;1745;4;户部;户部侍郎;侍郎;侍郎;正二;宗室;蕴着;;满洲;镶白;;;;
乾隆;十二;六;1747;2;户部;户部侍郎;侍郎;侍郎;正二;;富德;;满洲;正蓝;;;;
乾隆;十三;三;1748;1;户部;户部侍郎;侍郎;侍郎;正二;;德尔格;;满洲;正白;;;;
乾隆;十八;十二;1753;4;户部;户部侍郎;侍郎;侍郎;正二;;边塔海;卞塔海;满洲;镶蓝;;;;
乾隆;十九;九;1754;3;户部;户部侍郎;侍郎;侍郎;正二;;勤克;;满洲;正蓝;;;;
乾隆;二十;四;1755;1;户部;户部侍郎;侍郎;侍郎;正二;;赫赫;;满洲;正黄;;;;
乾隆;二十五;;1760;;户部;户部侍郎;侍郎;侍郎;正二;;长福;常福;满洲;镶白;;;;
乾隆;三十六;;1771;;户部;户部侍郎;侍郎;侍郎;正二;;塘古泰;;满洲;正蓝;;;;
乾隆;三十八;;1773;;户部;户部侍郎;侍郎;侍郎;正二;;瓦尔达;;满洲;正黄;;;;
乾隆;四十;十;1775;3;户部;户部侍郎;侍郎;侍郎;正二;;喀尔崇义;;满洲;镶白;;;;
乾隆;四十八;二;1783;1;户部;户部侍郎;侍郎;侍郎;正二;;鄂宝;;满洲;镶黄;;;;
乾隆;五十二;二;1787;1;户部;户部侍郎;侍郎;侍郎;正二;宗室;宜兴;;满洲;镶红;;;;
乾隆;五十七;九;1792;3;户部;户部侍郎;侍郎;侍郎;正二;宗室;禄康;;满洲;正蓝;;;笔帖式;
乾隆;五十七;十二;1792;4;户部;户部侍郎;侍郎;侍郎;正二;;伯麟;;满洲;正黄;;;举人;
嘉庆;三;一;1798;4;户部;户部侍郎;侍郎;侍郎;正二;宗室;禄康;;满洲;正蓝;;;笔帖式;
嘉庆;四;三;1799;1;户部;户部侍郎;侍郎;侍郎;正二;;瑚素通阿;瑚图灵阿;满洲;正白;;;进士;
嘉庆;九;七;1804;2;户部;户部侍郎;侍郎;侍郎;正二;宗室;花尚阿;僧保住;满洲;正蓝;;;官学生;笔帖式
嘉庆;十五;三;1810;1;户部;户部侍郎;侍郎;侍郎;正二;;贵庆;;满洲;镶白;;;进士;
嘉庆;十五;;1810;;户部;户部侍郎;侍郎;侍郎;正二;;凯音布;;满洲;镶黄;;;进士;
嘉庆;十六;十二;1811;4;户部;户部侍郎;侍郎;侍郎;正二;;润祥;;满洲;镶蓝;;;举人;
嘉庆;二十三;一;1818;4;户部;户部侍郎;侍郎;侍郎;正二;;多福;;满洲;正红;;;;
嘉庆;二十三;九;1818;3;户部;户部侍郎;侍郎;侍郎;正二;宗室;明兴阿;;满洲;正蓝;;;;
道光;五;六;1825;2;户部;户部侍郎;侍郎;侍郎;正二;;常文;;满洲;正蓝;;;贡生;
道光;十一;一;1831;4;户部;户部侍郎;侍郎;侍郎;正二;;凯音布;;满洲;镶黄;;;进士;
道光;十一;七;1831;2;户部;户部侍郎;侍郎;侍郎;正二;;鄂顺安;;满洲;正红;;;翻译生员;
道光;十二;一;1832;4;户部;户部侍郎;侍郎;侍郎;正二;;嵩惠;;满洲;镶蓝;;;监生;
道光;十三;五;1833;2;户部;户部侍郎;侍郎;侍郎;正二;;德兴;;满洲;镶黄;;;进士;
道光;十六;九;1836;3;户部;户部侍郎;侍郎;侍郎;正二;宗室;德春;;满洲;镶黄;;;进士;
道光;十九;四;1839;1;户部;户部侍郎;侍郎;侍郎;正二;;萨迎阿;;满洲;镶黄;;;;
道光;二十;六;1840;2;户部;户部侍郎;侍郎;侍郎;正二;宗室;惟勤;;满洲;镶蓝;;;进士;
道光;二十;;1840;;户部;户部侍郎;侍郎;侍郎;正二;;成刚;;满洲;镶蓝;;;;
道光;二十二;十一;1842;4;户部;户部侍郎;侍郎;侍郎;正二;;惠丰;;满洲;镶黄;;;荫生;官学生
道光;二十三;四;1843;1;户部;户部侍郎;侍郎;侍郎;正二;;明训;;蒙古;正黄;;;进士;
道光;二十六;闰五;1846;2;户部;户部侍郎;侍郎;侍郎;正二;宗室;庆祺;;满洲;正蓝;;;进士;
道光;二十九;九;1849;3;户部;户部侍郎;侍郎;侍郎;正二;;书元;;满洲;镶蓝;;;;
道光;三十;七;1850;2;户部;户部侍郎;侍郎;侍郎;正二;;恒毓;;满洲;镶白;;;;
咸丰;五;八;1855;3;户部;户部侍郎;侍郎;侍郎;正二;;书元;;满洲;镶蓝;;;;
同治;四;九;1865;3;户部;户部侍郎;侍郎;侍郎;正二;;额勒和布;;满洲;镶蓝;;;翻译进士;
同治;;;;;户部;户部侍郎;侍郎;侍郎;正二;;额勒和布;;满洲;镶蓝;;;翻译进士;
光绪;一;七;1875;2;户部;户部侍郎;侍郎;侍郎;正二;宗室;岐元;;满洲;正红;;;笔帖式;四品宗室补宗人府效力笔帖式
光绪;五;十一;1879;4;户部;户部侍郎;侍郎;侍郎;正二;;恩福;;满洲;镶黄;;;监生;
光绪;二十五;十一;1899;4;户部;户部侍郎;侍郎;侍郎;正二;;清锐;;蒙古;镶黄;;;翻译进士;
光绪;二十九;一;1903;4;户部;户部侍郎;侍郎;侍郎;正二;宗室;溥颋;;满洲;镶红;;;举人;
顺治;十五;;1658;;礼部;礼部侍郎;侍郎;侍郎;正二;;瑚米达;胡密达;满洲;镶蓝;;;;
乾隆;四十一;;1776;;刑部;刑部侍郎;侍郎;侍郎;正二;;穆精阿;;满洲;正白;;青州驻防，由委署前锋校于嘉庆四八年引见记名以骁骑校补用;;青州驻防，由委署前锋校于嘉庆四八年引见记名以骁骑校补用
